1689018015439628,801,-610,152,-1758,-1815,2231,807,-287,-454,-2288,-883,892
1689018015440946,794,-612,156,3128,-3605,-1351,811,-288,-457,433,-1767,-896
1689018015442262,794,-604,156,17,-1365,888,815,-282,-458,-21,3084,1338
1689018015443599,794,-617,157,-3981,3556,1785,804,-288,-460,-21,437,-450
1689018015444904,795,-611,157,17,4900,1334,807,-285,-451,1338,-1325,-450
1689018015446221,798,-612,154,17,3556,441,800,-286,-447,433,0,892
1689018015447540,793,-614,149,17,-21,441,807,-282,-450,1789,-3530,-1343
1689018015448849,799,-613,153,-870,-4501,4020,803,-286,-452,-472,879,0
1689018015450155,802,-608,155,-2200,-472,-901,800,-282,-452,2699,0,1338
1689018015451471,790,-612,157,-870,870,-455,804,-283,-456,883,-1325,446
1689018015452789,795,-611,150,905,3110,-8,805,-279,-462,-472,437,1785
1689018015454099,798,-611,159,17,4003,-2244,803,-279,-462,2244,3968,446
1689018015455408,795,-605,159,1793,-918,-901,805,-283,-454,-927,3084,3123
1689018015456737,794,-620,159,-2646,-5394,-455,808,-284,-457,-21,-883,1785
1689018015458055,794,-614,161,-2200,-918,888,816,-283,-459,-1833,1763,446
1689018015459372,802,-615,161,1793,424,1334,806,-289,-456,883,2200,2231
1689018015460690,795,-616,160,17,7140,888,810,-290,-461,-2288,2200,-896
1689018015462016,796,-617,154,-870,3556,888,801,-284,-455,433,2200,0
1689018015463334,801,-615,159,-870,1316,1334,811,-281,-459,883,1321,-896
1689018015464659,802,-616,152,-1312,-2261,1785,819,-287,-464,433,-883,0
1689018015465970,793,-611,153,-3535,870,2677,822,-287,-458,1338,1763,446
1689018015467299,795,-604,153,2681,1767,441,809,-284,-445,433,-1767,1785
1689018015468625,794,-609,164,1793,3556,441,788,-287,-442,883,-441,0
1689018015469938,799,-609,154,-2200,4003,3574,805,-283,-451,1338,-441,-3128
1689018015471256,805,-617,153,1793,2660,-901,833,-296,-477,-927,-441,-450
1689018015472580,789,-612,151,-424,424,441,818,-294,-481,3150,-2205,892
1689018015473884,775,-593,158,-1312,-2708,-901,788,-283,-453,2244,437,-2235
1689018015475198,804,-605,157,-2646,-21,-901,790,-274,-450,-1833,-1767,-1343
1689018015476516,797,-612,154,1351,2213,1785,792,-269,-447,-927,-1325,4016
1689018015477840,793,-612,155,1798,870,-905,801,-286,-459,4510,-441,1338
1689018015479149,797,-615,148,-3088,1316,-455,811,-285,-464,-927,3084,-2681
1689018015480455,781,-593,152,-1312,870,-455,786,-274,-446,3150,-2646,-450
1689018015481773,805,-600,158,463,-1815,437,793,-276,-450,-3193,1321,4016
1689018015483086,782,-596,154,-866,-4055,437,774,-263,-444,-1378,879,0
1689018015484394,798,-610,153,-866,870,2677,787,-279,-456,433,-883,-450
1689018015485710,789,-619,141,910,5792,-905,793,-281,-470,883,2200,-450
1689018015487015,768,-594,152,-424,3556,-8,777,-278,-455,-21,1321,446
1689018015488340,798,-611,155,-866,870,-1798,792,-277,-456,-4550,1321,446
1689018015489663,802,-624,155,2240,870,4913,816,-291,-464,2699,-441,-2235
1689018015490975,788,-609,160,910,-1815,-455,799,-284,-452,-21,1321,2231
1689018015492301,802,-616,149,-424,-7188,-1798,803,-279,-462,433,3084,1338
1689018015493628,799,-611,152,-1312,3106,888,806,-290,-460,1789,2200,446
1689018015494943,780,-602,148,-424,4003,888,807,-286,-459,433,-2205,-450
1689018015496258,785,-614,154,1793,2213,-1351,815,-285,-460,-1378,-2646,446
1689018015497582,798,-605,154,17,2213,-455,806,-281,-455,-1378,2642,-450
1689018015498887,799,-605,155,-2200,-21,-455,797,-273,-454,1338,3084,892
1689018015500196,797,-608,151,1793,-472,1785,804,-281,-463,1338,-441,-896
1689018015501514,795,-614,144,-1758,870,888,820,-288,-469,1338,0,-450
1689018015502828,784,-599,145,905,3110,888,799,-279,-453,433,879,5801
1689018015504141,778,-598,152,17,5346,888,785,-273,-442,3154,-3972,-3128
1689018015505450,799,-600,151,4462,-2708,441,786,-280,-451,1338,-441,-896
1689018015506772,810,-615,147,-2200,-472,-8,810,-287,-481,888,1763,2231
1689018015508083,817,-614,145,1793,-4501,-8,829,-296,-492,-923,3084,2231
1689018015509394,798,-611,158,905,424,-2695,820,-296,-478,-1833,-2646,-1789
1689018015510713,793,-602,149,4016,-4051,-3587,812,-282,-453,-17,437,892
1689018015512024,790,-612,154,-2646,1316,888,797,-277,-445,2248,-3530,-2235
1689018015513348,792,-606,147,2681,3110,888,801,-279,-453,-1833,-883,2677
1689018015514670,799,-610,142,463,-21,2231,812,-283,-464,-1378,1321,1338
1689018015515986,790,-603,150,-424,-1815,1334,803,-284,-456,-2283,-883,892
1689018015517355,785,-608,150,463,-4501,1334,784,-275,-445,-472,1763,892
1689018015518674,797,-611,154,3128,-21,888,786,-279,-455,1338,-1767,892
1689018015519985,790,-610,147,-2200,5796,1334,803,-284,-477,-2283,-1767,-4020
1689018015521299,790,-599,150,-2200,7140,1785,803,-288,-470,-2283,-1325,3570
1689018015522631,789,-606,152,463,1316,1785,793,-284,-466,3605,3526,0
1689018015523978,802,-616,145,1793,-2261,888,808,-287,-472,-5455,437,-896
1689018015525326,804,-607,151,-424,-918,888,796,-277,-457,-1828,1321,892
1689018015526645,789,-612,148,-1312,870,2677,782,-280,-457,3605,-883,0
1689018015527960,787,-609,142,-424,7140,441,788,-280,-465,2248,-2205,-4020
1689018015529269,779,-612,154,-1312,4453,-455,802,-295,-475,437,0,-1789
1689018015530591,801,-601,148,463,3556,-2244,811,-287,-477,888,-1767,1338
1689018015531904,802,-614,149,2240,-3605,441,814,-285,-474,1793,-441,1785
1689018015533221,798,-613,154,463,-1815,-1798,806,-287,-453,-1378,437,-896
1689018015534546,803,-616,143,2686,-1369,-905,807,-282,-440,1793,437,-1343
1689018015535861,776,-593,145,1351,420,-455,776,-272,-433,6326,-1767,446
1689018015537164,791,-603,150,-424,6238,1334,784,-280,-445,-17,-441,892
1689018015538475,804,-608,151,-2200,4003,888,795,-285,-464,-1828,0,-1343
1689018015539796,798,-620,144,910,-2266,1334,815,-291,-478,1789,-441,1338
1689018015541111,800,-620,150,910,-7634,-905,820,-293,-476,433,3084,-896
1689018015542424,795,-611,151,-2200,-4501,-8,793,-286,-456,-927,-883,1785
1689018015543735,800,-614,149,-1754,-472,437,801,-288,-462,-3193,437,892
1689018015545052,798,-617,152,1351,2213,-1351,808,-286,-457,883,2200,3570
1689018015546373,793,-602,147,2240,870,-1798,796,-275,-451,-3644,3526,1785
1689018015547692,797,-615,149,-3535,5792,2677,807,-289,-468,-927,0,0
1689018015549002,792,-609,149,-1312,-5398,1780,807,-282,-464,3605,437,446
1689018015550313,784,-601,148,463,-1369,-8,797,-282,-454,-2288,1763,892
1689018015551635,798,-611,151,2240,-26,437,807,-283,-463,-927,879,1785
1689018015552948,786,-603,151,-424,420,-905,789,-272,-445,1789,879,-2681
1689018015554259,791,-608,155,-2200,5792,2677,784,-272,-451,-1833,0,2677
1689018015555580,793,-616,151,-424,420,1780,812,-283,-463,-2288,3526,3123
1689018015556886,797,-604,154,2240,-3605,-1351,787,-275,-449,883,1763,2677
1689018015558198,796,-617,148,910,-6741,-3141,792,-282,-459,2244,879,-1343
1689018015559515,790,-614,154,4020,-4055,-2248,814,-282,-462,-5005,1763,0
1689018015560832,793,-598,154,1351,2213,-1798,795,-282,-454,-1378,437,1338
1689018015562147,795,-621,154,1798,4449,-1351,806,-276,-464,1789,-1325,446
1689018015563451,804,-617,153,-1312,3106,-905,820,-291,-474,883,-883,0
1689018015564774,793,-607,147,-866,-26,-3141,817,-283,-471,1789,-4410,-3128
1689018015566088,795,-603,153,-1312,1316,2231,795,-279,-459,-1378,1763,0
1689018015567402,797,-603,155,463,-6741,-1798,804,-282,-452,-21,1763,-2235
1689018015568710,800,-614,153,3128,-1815,-1351,807,-279,-453,-927,-441,-896
1689018015570026,800,-609,148,463,3106,888,812,-285,-465,-21,879,-896
1689018015571345,796,-612,148,463,5792,-1351,802,-289,-455,-472,879,-450
1689018015572666,798,-614,155,3128,1316,-3141,812,-283,-460,-21,-2205,-1789
1689018015573976,791,-620,150,1793,-2708,-901,813,-285,-459,4055,-1325,-450
1689018015575292,796,-613,153,905,-2261,-455,810,-285,-453,4055,-1325,892
1689018015576605,790,-601,155,1793,-1365,-2244,805,-279,-445,1789,1763,-450
1689018015577918,798,-623,153,1351,3556,-1798,804,-279,-456,1338,879,1338
1689018015579233,801,-609,154,-870,1767,3123,799,-284,-454,-923,437,0
1689018015580556,801,-617,154,-1312,4003,1334,814,-286,-461,-1378,2642,1338
1689018015581868,797,-616,153,-424,870,441,814,-282,-459,-923,879,1338
1689018015583168,788,-606,156,-1758,-918,-455,808,-281,-461,888,-2205,-6251
1689018015584478,785,-602,155,-424,-2708,1334,796,-274,-451,-17,437,1338
1689018015585800,790,-601,155,463,1316,1334,809,-278,-453,-17,0,-1343
1689018015587106,798,-609,158,-1758,4453,5810,803,-277,-459,-17,1763,446
1689018015588414,800,-615,157,17,3556,-455,811,-289,-458,2699,-441,-2235
1689018015589739,794,-607,160,-1758,2213,-455,808,-285,-457,-2283,0,-450
1689018015591058,795,-608,152,3570,-1815,-1798,792,-278,-458,433,1763,-450
1689018015592373,795,-600,157,17,-4501,-1351,791,-279,-449,2699,-2646,-896
1689018015593695,800,-607,152,463,-918,888,806,-280,-460,-1378,1321,0
1689018015595009,792,-609,157,17,3556,441,803,-279,-456,-923,1763,-2681
1689018015596331,795,-614,158,1351,6689,888,807,-276,-458,-1378,2200,-450
1689018015597655,799,-612,153,1793,-2708,-1798,802,-280,-451,-1833,3526,892
1689018015598973,789,-607,160,-424,-918,1334,803,-275,-453,433,-883,-896
1689018015600298,795,-605,152,17,-2261,-901,802,-279,-450,433,-441,3123
1689018015601626,796,-613,157,-1312,-1815,-3587,801,-285,-458,1338,-441,3123
1689018015602944,797,-604,153,1793,-21,1785,811,-283,-464,-21,-441,446
1689018015604257,808,-613,155,17,1767,-8,811,-288,-463,4055,-883,-896
1689018015605577,806,-611,151,905,424,-1351,815,-283,-456,1789,-1325,446
1689018015606884,798,-612,155,463,-918,-901,804,-276,-456,433,-5735,0
1689018015608189,795,-612,153,-1758,-2708,441,802,-276,-450,433,3084,-450
1689018015609507,792,-600,151,-3088,-2261,-455,795,-269,-454,-2288,4847,0
1689018015610830,801,-603,151,463,1316,-8,801,-277,-452,2244,1321,-1343
1689018015612144,809,-612,154,-1758,3556,2231,812,-284,-464,-1833,879,0
1689018015613451,809,-611,155,-2200,4003,441,805,-285,-456,1338,2642,1338
1689018015614778,800,-609,150,463,5346,4466,802,-278,-462,1789,-1767,1338
1689018015616091,799,-604,152,2240,-472,3123,807,-282,-459,1789,-441,0
1689018015617401,787,-604,156,-1312,2660,-1351,799,-285,-454,-927,-883,-2235
1689018015618725,798,-610,150,-870,424,1785,809,-276,-462,-21,4405,-450
1689018015620081,800,-609,152,2681,870,-1351,810,-281,-462,4055,879,1785
1689018015621381,809,-616,153,463,-472,2677,802,-275,-457,2244,-1767,-2681
1689018015622697,794,-614,151,-3981,6689,441,809,-288,-463,433,-1767,-2681
1689018015624013,795,-607,154,1351,3110,-1351,808,-282,-457,3605,-1325,446
1689018015625340,791,-608,154,1351,-2261,1334,806,-281,-454,-1833,-441,-3128
1689018015626666,800,-605,148,-2646,-472,-1798,808,-281,-457,-927,-883,0
1689018015627984,803,-606,150,-2200,1767,441,799,-274,-456,1338,-441,0
1689018015629293,801,-611,153,1351,4003,4466,802,-281,-465,-21,1763,0
1689018015630605,801,-607,153,-866,-923,-2248,801,-279,-466,1789,-1325,-2235
1689018015631914,795,-610,153,-5311,3106,1334,791,-280,-456,2699,1321,0
1689018015633230,783,-603,151,910,2660,2231,794,-275,-454,-927,-2646,892
1689018015634557,796,-603,149,21,1316,437,801,-284,-458,-3189,0,892
1689018015635864,798,-610,150,-2642,-1815,-905,812,-282,-465,-472,879,2231
1689018015637168,801,-616,148,-1754,-472,1334,812,-283,-469,-472,2642,1785
1689018015638483,798,-612,149,2686,-472,-1351,814,-285,-462,1343,-883,-896
1689018015639805,799,-613,152,-3976,1763,1334,801,-285,-461,-1828,-2646,0
1689018015641116,787,-602,143,21,1316,1334,807,-278,-458,1343,879,-450
1689018015642426,793,-605,148,4462,870,-3141,800,-284,-460,437,0,0
1689018015643731,801,-613,148,-424,1316,1334,810,-286,-465,-472,-2646,-2235
1689018015645050,801,-609,151,-866,-1369,-2248,807,-293,-462,1793,879,892
1689018015646368,809,-618,147,3128,-2712,888,802,-288,-458,2248,437,-896
1689018015647676,798,-612,144,463,3106,-2248,801,-279,-459,-3189,1321,0
1689018015648989,785,-605,149,-2200,1763,437,796,-277,-455,2699,-1325,-896
1689018015650300,795,-605,145,-1754,1316,888,795,-286,-456,2699,2200,-1789
1689018015651629,797,-607,147,-424,1316,888,811,-291,-468,2699,-3088,-1789
1689018015652946,806,-616,146,-424,-2266,-455,809,-286,-474,-1378,437,0
1689018015654258,802,-613,151,-3535,-472,-2248,804,-288,-464,3154,-1767,2231
1689018015655583,796,-613,148,-2200,1316,-8,797,-288,-459,-472,879,1785
1689018015656886,797,-610,150,3128,-26,-1351,794,-281,-457,-1828,-1325,0
1689018015658195,787,-611,148,21,2213,-455,797,-281,-464,-2283,-1767,-1789
1689018015659515,795,-614,147,-424,1763,888,804,-288,-467,888,-1767,-450
1689018015660832,798,-613,150,1351,870,-905,798,-286,-459,888,-883,-896
1689018015662144,802,-617,145,-2200,-2712,-905,804,-294,-468,-17,2200,-450
1689018015663454,794,-613,148,-1312,-4501,437,799,-286,-457,1793,879,-1343
1689018015664778,790,-611,150,-424,-26,-2248,793,-283,-452,-2734,4405,2677
1689018015666092,788,-608,149,2686,1316,-8,797,-282,-463,-2283,0,446
1689018015667399,790,-606,146,910,4003,-455,804,-293,-459,1343,-883,1785
1689018015668710,801,-611,150,-1312,1767,2677,800,-288,-465,3605,879,-2681
1689018015670027,798,-617,147,2240,870,3123,808,-292,-462,-17,1763,0
1689018015671345,795,-618,149,2681,-4051,-1351,800,-280,-450,-2283,0,-450
1689018015672668,790,-613,151,-1312,-2261,888,792,-288,-458,4064,-441,-1789
1689018015673987,789,-606,148,-2646,1316,888,799,-290,-457,3609,-3530,-1343
1689018015675301,782,-611,153,2240,8032,-2244,798,-282,-452,-17,-1325,0
1689018015676624,802,-616,153,463,3556,-1351,801,-297,-461,-2734,-883,1338
1689018015677942,795,-617,147,-2200,-2708,-901,809,-290,-467,1343,437,1785
1689018015679258,793,-609,149,-870,-918,1785,801,-285,-461,-3185,1321,-896
1689018015680587,790,-617,151,1793,-472,2231,798,-292,-463,3154,0,-4020
1689018015681898,788,-607,146,-3535,6689,2231,793,-286,-458,892,-2205,-1789
1689018015683218,791,-603,155,905,-21,-1351,798,-285,-457,-923,-1325,892
1689018015684539,802,-614,149,2240,-21,-1798,801,-291,-465,3609,437,-450
1689018015685850,796,-614,150,17,-1815,888,815,-290,-462,2703,3084,446
1689018015687159,808,-623,147,-424,-918,441,809,-293,-462,-468,0,-896
1689018015688469,800,-617,149,-870,-4051,-901,804,-284,-460,437,1321,0
1689018015689790,780,-600,148,-870,-2261,-8,799,-282,-453,2703,-1767,2231
1689018015691102,788,-600,145,-1758,3110,441,796,-283,-452,-2283,437,0
1689018015692412,804,-612,154,905,4453,-8,803,-290,-462,-923,-441,1338
1689018015693737,800,-615,152,4016,1767,2231,804,-285,-463,2699,3084,1338
1689018015695057,795,-620,153,-3535,-2261,-8,803,-285,-460,1343,1763,892
1689018015696371,801,-621,146,17,-2708,888,800,-286,-462,437,-441,-450
1689018015697679,784,-611,148,17,424,2231,801,-280,-457,-1378,2642,1785
1689018015698994,780,-605,151,463,-21,441,788,-275,-447,2248,-1325,1338
1689018015700299,799,-614,154,-1312,5346,3574,811,-290,-462,-923,-883,-1343
1689018015701630,791,-613,153,-424,1316,441,795,-281,-454,-923,-441,-3128
1689018015702945,801,-611,155,2240,870,-3587,799,-285,-461,3154,437,-1343
1689018015704261,804,-611,147,17,-3605,-1351,809,-293,-465,888,-3530,446
1689018015705602,794,-613,144,-1758,-2261,-2244,803,-283,-452,-923,437,-2681
1689018015706912,791,-602,156,1793,1316,-1351,790,-281,-444,3154,437,892
1689018015708227,799,-608,153,-870,3110,-2695,806,-286,-452,437,2200,2677
1689018015709558,801,-601,154,1793,1767,2231,802,-282,-453,-3189,-883,-1789
1689018015710870,803,-613,152,-1758,424,888,814,-280,-464,3154,-2205,-3128
1689018015712181,795,-614,154,-424,-21,441,811,-290,-461,888,-1767,1785
1689018015713501,789,-612,159,-1312,-918,441,791,-279,-454,-1828,-883,4016
1689018015714826,777,-597,150,-424,424,-3141,791,-274,-447,1793,-1325,-2681
1689018015716133,805,-614,157,-870,9821,4020,813,-288,-462,3154,2642,-1343
1689018015717446,791,-610,154,1351,3110,-8,801,-285,-453,-923,-441,-1789
1689018015718767,801,-606,154,-3088,2660,-8,806,-286,-463,888,-883,-3574
1689018015720081,801,-619,147,463,-2261,1334,828,-292,-467,1793,-441,-1789
1689018015721390,791,-611,150,-424,-472,2231,803,-283,-455,-472,437,446
1689018015722707,786,-600,156,3128,-918,-3141,800,-279,-454,437,1763,2677
1689018015724018,791,-610,153,1351,-918,-1798,806,-283,-462,437,-441,-896
1689018015725345,800,-609,153,-2646,3556,-8,806,-279,-463,437,-441,892
1689018015726663,803,-609,157,2240,-1365,888,804,-280,-462,-1378,0,-2681
1689018015727973,796,-604,152,-870,-3605,-8,803,-280,-460,-3644,437,892
1689018015729298,805,-612,151,463,-1815,-3141,811,-280,-452,2699,437,446
1689018015730628,795,-610,153,1351,-21,888,797,-278,-458,-17,437,-450
1689018015731940,782,-606,157,2240,-918,1785,805,-277,-456,1343,-2205,0
1689018015733255,802,-618,154,17,870,-2244,817,-283,-462,437,-2205,-2681
1689018015734580,798,-613,152,-2646,5346,-8,812,-284,-462,2248,437,-1789
1689018015735884,804,-609,156,1793,-1365,-1798,802,-283,-461,-5455,2642,1785
1689018015737196,801,-612,152,-2200,1767,1785,806,-276,-458,437,879,2231
1689018015738514,791,-604,152,-2200,-1815,441,802,-275,-452,2699,0,446
1689018015739829,790,-608,150,463,2213,1785,800,-274,-451,-2283,-883,892
1689018015741142,792,-604,153,-2200,4453,-901,810,-283,-464,-472,-2205,-1343
1689018015742455,808,-611,154,463,-918,1785,816,-288,-468,-1828,879,-2235
1689018015743777,805,-621,151,-1758,-21,888,810,-281,-463,-472,437,0
1689018015745084,794,-604,158,-2642,870,888,816,-286,-461,1793,1763,3123
1689018015746396,793,-589,151,463,-923,1780,794,-278,-452,-472,0,-1343
1689018015747708,793,-597,151,21,-2266,888,798,-276,-453,437,-441,0
1689018015749020,787,-603,154,-2200,5792,2677,805,-274,-453,-17,1321,2677
1689018015750346,807,-606,149,-2200,3106,888,808,-278,-469,-3189,0,-1343
1689018015751668,810,-611,155,2686,-472,-1798,813,-285,-465,-472,0,2677
1689018015752984,806,-605,154,-1754,1316,-8,803,-276,-455,4515,-883,-450
1689018015754294,803,-611,154,21,1763,-905,805,-274,-453,-923,-2205,-1343
1689018015755609,786,-596,150,-866,-26,437,798,-274,-456,-17,0,2231
1689018015756915,789,-599,155,-866,2213,1780,797,-274,-456,4060,-883,0
1689018015758228,799,-611,153,-866,4003,2677,816,-280,-469,1793,-3530,1338
1689018015759559,807,-609,152,-1312,-26,-905,812,-280,-465,-1828,0,1785
1689018015760866,802,-612,157,21,420,1780,802,-284,-460,437,437,892
1689018015762167,798,-608,155,1798,-2266,2231,807,-280,-457,3154,-883,-1343
1689018015763478,786,-600,150,-1312,-923,437,792,-274,-459,888,-883,1338
1689018015764800,799,-606,152,21,-1369,1334,812,-275,-466,888,437,-1789
1689018015766109,801,-601,149,910,-26,-8,809,-280,-459,1343,-3088,-450
1689018015767421,813,-612,153,-1312,1316,3123,808,-284,-466,-468,-2205,-2681
1689018015768737,801,-619,153,21,870,-8,811,-282,-466,892,2200,1785
1689018015770056,795,-607,149,1798,-472,-455,801,-275,-459,3609,-1325,-2235
1689018015771374,794,-604,147,-424,2213,437,793,-282,-454,1343,-441,1785
1689018015772694,790,-600,153,2240,-1815,437,792,-273,-452,-468,-1325,-1343
1689018015774009,794,-605,154,-424,-1815,-905,801,-274,-457,437,-883,-1343
1689018015775335,802,-617,149,-424,1763,888,813,-288,-475,-923,2642,3123
1689018015776658,801,-609,151,-3088,1763,-455,813,-282,-463,-468,-441,4908
1689018015777975,799,-607,150,1351,420,888,796,-283,-460,2248,1321,2231
1689018015779300,792,-612,150,-1312,-26,-8,802,-286,-460,437,-1767,3570
1689018015780626,787,-595,152,910,-2712,-1351,794,-276,-457,-1373,2200,2677
1689018015781943,787,-603,150,-424,2213,1334,803,-279,-467,1343,437,-896
1689018015783280,800,-611,149,-2200,2660,-8,817,-287,-465,437,2200,-450
1689018015784598,809,-609,150,1351,-472,888,810,-288,-459,-468,4847,0
1689018015785903,800,-624,148,1798,2660,-8,809,-289,-463,-923,-1325,-1789
1689018015787217,786,-611,146,-3088,-3158,888,793,-285,-451,2248,-1767,892
1689018015788540,791,-600,151,-1754,-923,3123,794,-279,-457,-1378,-1325,446
1689018015789853,797,-602,150,2240,1763,-905,797,-283,-454,1793,-2205,-3128
1689018015791159,800,-611,149,910,2213,-1798,806,-290,-460,437,-1767,1338
1689018015792474,808,-619,151,-1754,1763,-455,812,-282,-465,-923,1763,-450
1689018015793799,800,-610,154,1798,870,437,796,-284,-461,-17,1321,1338
1689018015795109,795,-611,151,-866,1763,-8,793,-285,-455,888,-4851,446
1689018015796421,788,-605,148,463,-1369,437,799,-277,-451,1793,-883,2677
1689018015797734,787,-601,154,-2200,-2712,437,798,-283,-451,-923,879,-1343
1689018015799056,795,-604,157,-1312,2660,437,803,-285,-457,-17,0,-450
1689018015800369,804,-624,147,3128,870,-8,810,-284,-466,-17,4405,4016
1689018015801678,803,-612,155,-1312,5346,437,810,-288,-469,888,0,892
1689018015802986,798,-611,150,21,3106,2231,805,-294,-461,1343,-1767,-2235
1689018015804299,791,-608,151,2686,-472,-455,798,-279,-457,-923,3526,446
1689018015805625,786,-601,153,-1312,-4055,-905,786,-282,-454,2699,-2205,892
1689018015806944,795,-612,149,1351,-3158,-2248,797,-282,-455,-472,-883,892
1689018015808259,801,-616,148,-2200,3106,2231,805,-288,-465,-2734,3084,2231
1689018015809604,794,-615,152,1351,4003,-905,805,-288,-458,2248,-2646,-896
1689018015810912,799,-615,155,-1312,4449,-1351,804,-287,-459,4515,-2205,-1789
1689018015812233,789,-605,149,-2200,2213,437,792,-282,-452,-1828,1763,1785
1689018015813583,784,-602,151,910,-4948,-1351,798,-280,-456,2248,-441,0
1689018015814887,794,-611,152,910,-5398,-1798,797,-277,-460,888,-2205,-1343
1689018015816199,809,-614,150,-1754,-472,1780,810,-291,-465,2248,879,1338
1689018015817517,808,-616,149,-866,5792,1780,805,-284,-468,2699,-4410,-1789
1689018015818835,793,-615,154,-424,4449,888,809,-289,-460,-923,437,-450
1689018015820147,794,-609,149,1351,3556,-455,795,-281,-457,888,2642,-896
1689018015821450,780,-604,148,-1754,420,-8,778,-277,-448,888,1763,-896
1689018015822770,799,-606,155,21,-7634,-2248,800,-280,-452,-923,-883,-450
1689018015824092,790,-613,158,-866,-1815,2677,804,-277,-461,1343,-1325,0
1689018015825403,800,-619,152,1798,1763,-2695,810,-288,-468,2703,-2646,2677
1689018015826713,805,-615,154,463,1763,-8,817,-290,-470,-1828,879,892
1689018015828022,794,-606,155,-424,6689,4020,807,-285,-455,-923,0,-2681
1689018015829343,785,-602,150,1351,-923,1780,800,-281,-454,1343,2200,-450
1689018015830666,789,-604,156,-1754,-2712,-8,794,-285,-459,-1828,1321,1338
1689018015831976,797,-611,147,-424,-4501,-455,806,-284,-455,-468,-3088,-1789
1689018015833329,797,-611,151,-866,3106,437,817,-282,-462,437,2200,2231
1689018015834665,800,-615,149,-866,4449,-8,806,-282,-461,1343,3084,1785
1689018015835974,794,-613,152,-1754,5792,-455,804,-284,-459,-1828,879,446
1689018015837301,792,-606,152,910,870,-905,802,-283,-455,-1828,879,-1789
